index,S:London__all,S:Eyam__all,r0:London__all,r0:Eyam__all,e:all,d:all,mu_d:all,sto:London__all,sto:Eyam__all,rep:London__Creighton__inc,rep:Eyam__Kendall__inc,phi:all,log_like
10405,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10406,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10407,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10408,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10409,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10410,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10411,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10412,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10413,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10414,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10415,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10416,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10417,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10418,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10419,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10420,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10421,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10422,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10423,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10424,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10425,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10426,0.994842,0.995455,0.893076,1.21602,0.446214,0.229732,6.22825,0,0,0.257102,0.9,0.1,-88
10427,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10428,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10429,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10430,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10431,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10432,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10433,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10434,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10435,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10436,0.99606,0.997401,0.925645,1.19074,0.433871,0.249853,6.46544,0,0,0.317626,0.9,0.1,-87.9854
10437,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10438,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10439,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10440,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10441,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10442,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10443,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10444,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10445,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10446,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10447,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10448,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10449,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10450,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10451,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10452,0.996864,0.996624,0.884653,1.03666,0.455964,0.237011,6.63652,0,0,0.466495,0.9,0.1,-85.7488
10453,0.997711,0.993956,0.942851,1.11433,0.433256,0.266764,6.62656,0,0,0.509465,0.9,0.1,-86.4279
10454,0.997711,0.993956,0.942851,1.11433,0.433256,0.266764,6.62656,0,0,0.509465,0.9,0.1,-86.4279
10455,0.997711,0.993956,0.942851,1.11433,0.433256,0.266764,6.62656,0,0,0.509465,0.9,0.1,-86.4279
10456,0.997711,0.993956,0.942851,1.11433,0.433256,0.266764,6.62656,0,0,0.509465,0.9,0.1,-86.4279
10457,0.997711,0.993956,0.942851,1.11433,0.433256,0.266764,6.62656,0,0,0.509465,0.9,0.1,-86.4279
10458,0.997711,0.993956,0.942851,1.11433,0.433256,0.266764,6.62656,0,0,0.509465,0.9,0.1,-86.4279
10459,0.997711,0.993956,0.942851,1.11433,0.433256,0.266764,6.62656,0,0,0.509465,0.9,0.1,-86.4279
10460,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10461,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10462,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10463,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10464,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10465,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10466,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10467,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10468,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10469,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10470,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10471,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10472,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10473,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10474,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10475,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10476,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10477,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10478,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10479,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10480,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10481,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10482,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10483,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10484,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10485,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10486,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10487,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10488,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10489,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10490,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10491,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10492,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10493,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10494,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10495,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10496,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10497,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10498,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10499,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10500,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10501,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10502,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10503,0.998164,0.991382,0.949713,1.11796,0.439072,0.266503,6.7518,0,0,0.597725,0.9,0.1,-86.8444
10504,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10505,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10506,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10507,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10508,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10509,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10510,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10511,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10512,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10513,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10514,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10515,0.997883,0.994261,0.928557,0.945631,0.467833,0.262221,6.85654,0,0,0.62812,0.9,0.1,-88.7356
10516,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10517,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10518,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10519,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10520,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10521,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10522,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10523,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10524,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10525,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10526,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10527,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10528,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10529,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10530,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10531,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10532,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10533,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10534,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10535,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10536,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10537,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10538,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10539,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10540,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10541,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10542,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10543,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10544,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10545,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10546,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10547,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10548,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10549,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10550,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10551,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10552,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10553,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10554,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10555,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10556,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10557,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10558,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10559,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10560,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10561,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10562,0.996902,0.994477,0.812768,0.836721,0.536943,0.204255,6.83704,0,0,0.557206,0.9,0.1,-89.7219
10563,0.997365,0.99302,0.812479,0.857107,0.529376,0.206344,6.70238,0,0,0.603801,0.9,0.1,-90.7613
10564,0.997365,0.99302,0.812479,0.857107,0.529376,0.206344,6.70238,0,0,0.603801,0.9,0.1,-90.7613
10565,0.997365,0.99302,0.812479,0.857107,0.529376,0.206344,6.70238,0,0,0.603801,0.9,0.1,-90.7613
10566,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10567,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10568,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10569,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10570,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10571,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10572,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10573,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10574,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10575,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10576,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10577,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10578,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10579,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10580,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10581,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10582,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10583,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10584,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10585,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10586,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10587,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10588,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10589,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10590,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10591,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10592,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10593,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10594,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10595,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10596,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10597,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10598,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10599,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10600,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10601,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10602,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10603,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10604,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10605,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10606,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10607,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10608,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10609,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10610,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10611,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10612,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10613,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10614,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10615,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10616,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10617,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10618,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10619,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10620,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10621,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10622,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10623,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10624,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10625,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10626,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10627,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10628,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10629,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10630,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10631,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
10632,0.9972,0.990703,0.791177,0.871293,0.535956,0.195279,6.70025,0,0,0.646292,0.9,0.1,-90.7816
